constituency_code,party_share,turnout,party_candidate,party_vote,party_name,party_swing
E14000756,26.8,62.0,Itrat Ali,10841,Conservative,-1.0
E14000756,14.7,62.0,Rob Butler,5948,UKIP,14.7
E14000756,6.9,62.0,Andrew Cooper,2798,Green Party,2.9
E14000756,5.8,62.0,Zulfiqar Ali,2365,Liberal Democrat,-18.9
E14000756,0.8,62.0,Mike Forster,340,TUSC,0.1
E14000758,42.1,62.8,Graham Jones,18076,Labour,1.1
E14000758,31.9,62.8,Kevin Horkin,13676,Conservative,-2.0
E14000758,21.3,62.8,Janet Brown,9154,UKIP,17.9
E14000758,2.6,62.8,Kerry Gormley,1122,Green Party,1.5
E14000758,2.0,62.8,Alison Firth,859,Liberal Democrat,-9.8
E14000757,53.0,67.9,Jonathan Djanogly,29652,Conservative,4.2
E14000757,18.3,67.9,Nik Johnson,10248,Labour,7.3
E14000757,16.9,67.9,Paul Bullen,9473,UKIP,10.9
E14000757,7.8,67.9,Rod Cantrill,4375,Liberal Democrat,-21.1
E14000757,3.9,67.9,Tom MacLennan,2178,Green Party,2.7
E14000760,64.0,54.6,Mike Gapes,33232,Labour,14.6
E14000760,25.9,54.6,Christopher Chapman,13455,Conservative,-1.5
E14000760,5.2,54.6,Amjad Khan,2705,UKIP,3.0
E14000760,2.9,54.6,Anne Warrington,1506,Green Party,0.3
E14000760,2.0,54.6,Ashburn Holder,1014,Liberal Democrat,-15.0
E14000759,43.9,62.6,Wes Streeting,21463,Labour,9.6
E14000759,42.7,62.6,Lee Scott,20874,Conservative,-3.1
E14000759,8.9,62.6,Philip Hyde,4355,UKIP,7.0
E14000759,2.3,62.6,Richard Clare,1130,Liberal Democrat,-10.4
E14000759,2.1,62.6,David Reynolds,1023,Green Party,0.9
E14000759,0.2,62.6,Doris Osen,87,Independent,0.2
E14000755,42.3,71.0,Peter Kyle,22082,Labour,9.3
E14000755,39.9,71.0,Graham Cox,20846,Conservative,3.2
E14000755,6.8,71.0,Christopher Hawtree,3569,Green Party,1.7
E14000755,6.3,71.0,Kevin Smith,3265,UKIP,3.8
E14000755,3.6,71.0,Peter Lambell,1861,Liberal Democrat,-19.0
E14000755,0.6,71.0,Jenny Barnard-Langston,322,Independent,0.6
E14000755,0.3,71.0,Dave Hill,144,TUSC,0.3
E14000755,0.2,71.0,Dame Dixon,125,Monster Raving Loony Party,0.2
E14000761,44.8,65.4,Ben Gummer,21794,Conservative,5.6
E14000761,37.1,65.4,David Ellesmere,18061,Labour,2.4
E14000761,11.7,65.4,Maria Vigneau,5703,UKIP,8.8
E14000761,3.6,65.4,Barry Broom,1736,Green Party,1.9
E14000761,2.9,65.4,Chika Akinwale,1400,Liberal Democrat,-15.4
E14000764,50.9,65.0,Emily Thornberry,22547,Labour,8.7
E14000764,22.2,65.0,Mark Lim,9839,Conservative,2.8
E14000764,10.9,65.0,Terry Stacy,4829,Liberal Democrat,-23.2
E14000764,7.6,65.0,Pete Muswell,3375,UKIP,6.0
E14000764,7.6,65.0,Charlie Kiss,3371,Green Party,6.0
E14000764,0.7,65.0,Jay Kirton,309,Cannabis Is Safer Than Alcohol,0.7
E14000763,60.2,67.1,Jeremy Corbyn,29659,Labour,5.8
E14000763,17.2,67.1,Alex Burghart,8465,Conservative,3.0
E14000763,10.2,67.1,Caroline Russell,5043,Green Party,7.2
E14000763,8.1,67.1,Julian Gregory,3984,Liberal Democrat,-18.6
E14000763,4.0,67.1,Greg Clough,1971,UKIP,2.4
E14000763,0.2,67.1,Bill Martin,112,Socialist Party GB,0.2
E14000765,55.7,60.4,Stephen Hepburn,21464,Labour,1.7
E14000765,19.7,60.4,Steve Harrison,7583,UKIP,19.7
E14000765,17.1,60.4,Nick Mason,6584,Conservative,-3.6
E14000765,3.4,60.4,Dave Herbert,1310,Green Party,3.4
E14000765,3.2,60.4,Stan Collins,1238,Liberal Democrat,-15.3
E14000765,1.0,60.4,Norman Hall,385,TUSC,1.0
E14000762,40.7,64.6,Andrew Turner,28591,Conservative,-6.0
E14000762,21.2,64.6,Iain McKie,14888,UKIP,17.7
E14000762,13.4,64.6,Vix Lowthion,9404,Green Party,12.1
E14000762,12.8,64.6,Stewart Blackmore,8984,Labour,1.2
E14000762,7.4,64.6,David Goodall,5235,Liberal Democrat,-24.3
E14000762,4.5,64.6,Ian Stephens,3198,Independent,4.5
E14000768,52.3,56.8,Victoria Borwick,18199,Conservative,2.2
E14000768,31.1,56.8,Mohammed Rodwan Abouharb,10838,Labour,5.6
E14000768,5.6,56.8,Robin McGhee,1962,Liberal Democrat,-13.9
E14000768,5.1,56.8,Robina Rose,1765,Green Party,2.9
E14000768,4.5,56.8,Jack Bovill,1557,UKIP,2.3
E14000768,0.6,56.8,Tony Auguste,211,Cannabis Is Safer Than Alcohol,0.6
E14000768,0.5,56.8,Andrew Knight,158,Animal Welfare Party,0.5
E14000768,0.3,56.8,Toby Abse,115,Alliance for Green Socialism,-0.2
E14000768,0.1,56.8,Roland Courtenay,23,New Independent Centralists,0.1
E14000766,44.3,71.3,Kris Hopkins,21766,Conservative,2.4
E14000766,38.1,71.3,John Grogan,18713,Labour,2.3
E14000766,11.5,71.3,Paul Latham,5662,UKIP,8.4
E14000766,3.4,71.3,Ros Brown,1661,Green Party,3.4
E14000766,2.7,71.3,Gareth Epps,1321,Liberal Democrat,-12.1
E14000767,58.4,74.8,Jeremy Wright,28474,Conservative,4.8
E14000767,15.3,74.8,Bally Singh,7472,Labour,1.0
E14000767,11.2,74.8,Harry Cottam,5467,UKIP,8.7
E14000767,10.1,74.8,Richard Dickson,4913,Liberal Democrat,-17.6
E14000767,4.0,74.8,Rob Ballantyne,1956,Green Party,2.8
E14000767,0.8,74.8,Nick Green,370,Monster Raving Loony Party,0.8
E14000767,0.3,74.8,Jon Foster-Smith,139,Digital Democracy,0.3
E14000769,51.8,67.3,Philip Hollobone,24467,Conservative,2.7
E14000769,25.2,67.3,Rhea Keehn,11877,Labour,-4.8
E14000769,16.1,67.3,Jonathan Bullock,7600,UKIP,16.1
E14000769,3.5,67.3,Rob Reeves,1633,Green Party,3.5
E14000769,3.2,67.3,Chris McGlynn,1490,Liberal Democrat,-12.7
E14000769,0.3,67.3,Derek Hilling,151,English Democrats,-1.7
E14000772,52.8,55.5,Diana Johnson,18661,Labour,13.6
E14000772,16.3,55.5,Sergi Singh,5762,UKIP,12.2
E14000772,15.0,55.5,Dehenna Davison,5306,Conservative,1.9
E14000772,9.0,55.5,Mike Ross,3175,Liberal Democrat,-28.3
E14000772,5.8,55.5,Martin Deane,2066,Green Party,4.4
E14000772,1.0,55.5,Vicky Butler,366,Yorkshire First,1.0
E14000770,39.2,72.9,James Berry,23249,Conservative,2.7
E14000770,34.5,72.9,Ed Davey,20415,Liberal Democrat,-15.3
E14000770,14.5,72.9,Lee Godfrey,8574,Labour,5.1
E14000770,7.3,72.9,Ben Roberts,4321,UKIP,4.8
E14000770,3.9,72.9,Clare Keogh,2322,Green Party,2.9
E14000770,0.3,72.9,Daniel Gill,198,Christian Peoples Alliance,-0.1
E14000770,0.3,72.9,Laurel Fogarty,174,TUSC,0.3
E14000773,49.2,53.9,Alan Johnson,15646,Labour,6.7
E14000773,19.9,53.9,Paul Salvidge,6313,UKIP,14.5
E14000773,17.5,53.9,Jo Barker,5561,Conservative,-2.7
E14000773,10.0,53.9,Claire Thomas,3169,Liberal Democrat,-14.3
E14000773,3.0,53.9,Angela Needham,943,Green Party,3.0
E14000773,0.5,53.9,Paul Spooner,171,TUSC,0.1
E14000775,78.1,64.1,George Howarth,39628,Labour,7.2
E14000775,9.8,64.1,Louise Bours,4973,UKIP,7.2
E14000775,6.6,64.1,Alice Bramall,3367,Conservative,-2.3
E14000775,2.9,64.1,Carl Cashman,1490,Liberal Democrat,-10.4
E14000775,2.5,64.1,Vikki Gregorich,1270,Green Party,2.5
E14000771,51.7,53.6,Karl Turner,18180,Labour,3.8
E14000771,22.4,53.6,Richard Barrett,7861,UKIP,14.3
E14000771,15.9,53.6,Christine Mackay,5593,Conservative,-0.7
E14000771,6.5,53.6,David Nolan,2294,Liberal Democrat,-16.3
E14000771,2.3,53.6,Sarah Walpole,806,Green Party,2.3
E14000771,0.8,53.6,Martin Clayton,270,Yorkshire First,0.8
E14000771,0.2,53.6,Mike Cooper,86,National Front,-2.3
E14000771,0.2,53.6,Val Hoodless,54,Social Democratic Party,0.2
E14000774,48.3,70.8,Chris Skidmore,23252,Conservative,7.9
E14000774,29.6,70.8,Jo McCarron,14246,Labour,-5.7
E14000774,14.8,70.8,Duncan Odgers,7133,UKIP,11.6
E14000774,3.8,70.8,Adam Boyden,1827,Liberal Democrat,-13.1
E14000774,2.8,70.8,Cezara Nanu,1370,Green Party,2.0
E14000774,0.3,70.8,Julie Lake,164,British National Party,-2.4
E14000774,0.2,70.8,Richard Worth,84,TUSC,0.2
E14000774,0.1,70.8,Liam Bryan,49,Vapers in Power,0.1
E14000778,53.7,59.0,Richard Burgon,20530,Labour,3.4
E14000778,20.9,59.0,Ryan Stephenson,7997,Conservative,-2.2
E14000778,19.0,59.0,Mark Maniatt,7256,UKIP,19.0
E14000778,3.4,59.0,Ed Sanderson,1296,Liberal Democrat,-14.1
E14000778,2.9,59.0,Kate Bisson,1117,Green Party,2.9
E14000779,47.9,69.9,Fabian Hamilton,23137,Labour,5.2
E14000779,32.9,69.9,Simon Wilson,15887,Conservative,-0.2
E14000779,7.7,69.9,Warren Hendon,3706,UKIP,5.9
E14000779,5.3,69.9,Aqila Choudhry,2569,Liberal Democrat,-14.3
E14000779,5.3,69.9,Emma Carter,2541,Green Party,5.3
E14000779,0.9,69.9,Celia Foote,451,Alliance for Green Socialism,-0.3
E14000776,42.3,68.6,Catherine Smith,17643,Labour,7.0
E14000776,39.2,68.6,Eric Ollerenshaw,16378,Conservative,3.2
E14000776,9.7,68.6,Matthew Atkins,4060,UKIP,7.3
E14000776,5.0,68.6,Chris Coates,2093,Green Party,0.6
E14000776,3.3,68.6,Robin Long,1390,Liberal Democrat,-15.8
E14000776,0.4,68.6,Harold Elletson,174,Independent,0.4
E14000777,55.0,55.1,Hilary Benn,24758,Labour,5.7
E14000777,17.3,55.1,Nicola Wilson,7791,Conservative,-2.9
E14000777,15.7,55.1,Luke Senior,7082,UKIP,15.7
E14000777,7.9,55.1,Michael Hayton,3558,Green Party,7.9
E14000777,3.4,55.1,Emma Spriggs,1529,Liberal Democrat,-17.4
E14000777,0.7,55.1,Liz Kitching,330,TUSC,0.7
E14000781,48.0,59.2,Rachel Reeves,18456,Labour,5.7
E14000781,20.1,59.2,Alex Pierre-Traves,7729,Conservative,0.4
E14000781,18.5,59.2,Anne Murgatroyd,7104,UKIP,15.5
E14000781,8.4,59.2,Andrew Pointon,3217,Green Party,3.6
E14000781,3.9,59.2,Laura Coyle,1495,Liberal Democrat,-20.3
E14000781,0.6,59.2,Matthew West,217,Cannabis Is Safer Than Alcohol,0.6
E14000781,0.5,59.2,Ben Mayor,205,TUSC,0.5
E14000780,36.8,70.0,Greg Mulholland,15948,Liberal Democrat,-10.7
E14000780,30.1,70.0,Alex Sobel,13041,Labour,9.1
E14000780,18.6,70.0,Alex Story,8083,Conservative,-7.9
E14000780,7.0,70.0,Tim Goodall,3042,Green Party,5.8
E14000780,6.9,70.0,Julian Metcalfe,2997,UKIP,5.5
E14000780,0.3,70.0,Bob Buxton,143,Yorkshire First,0.3
E14000780,0.2,70.0,Mike Davies,79,Alliance for Green Socialism,-0.1
E14000780,0.1,70.0,Mark Flanagan,24,Above and Beyond,0.1
E14000783,59.8,62.5,Jonathan Ashworth,27473,Labour,14.2
E14000783,21.0,62.5,Leon Hadji-Nikolaou,9628,Conservative,-0.4
E14000783,8.3,62.5,Peter Stone,3832,UKIP,6.8
E14000783,5.5,62.5,Gabby Garcia,2533,Green Party,3.9
E14000783,4.6,62.5,Anita Prabhakar,2127,Liberal Democrat,-22.3
E14000783,0.8,62.5,Andrew Walton,349,TUSC,0.8
E14000782,61.1,63.7,Keith Vaz,29386,Labour,7.4
E14000782,23.0,63.7,Kishan Devani,11034,Conservative,-1.5
E14000782,8.9,63.7,Susanna Steptoe,4290,UKIP,7.4
E14000782,3.1,63.7,Nimit Jethwa,1468,Green Party,1.5
E14000782,2.6,63.7,Dave Raval,1233,Liberal Democrat,-11.6
E14000782,1.1,63.7,Michael Barker,540,TUSC,1.1
E14000782,0.2,63.7,Tom Darwood,117,Independent,0.2
E14000785,53.9,59.4,Andy Burnham,24312,Labour,5.8
E14000785,22.6,59.4,Louisa Danielle Townson,10216,Conservative,1.7
E14000785,19.7,59.4,Les Leggett,8903,UKIP,16.3
E14000785,2.5,59.4,Bill Winlow,1150,Liberal Democrat,-15.6
E14000785,1.2,59.4,Stephen Hall,542,TUSC,1.2
E14000784,46.5,54.6,Liz Kendall,16051,Labour,8.1
E14000784,25.6,54.6,Paul Bessant,8848,Conservative,-1.5
E14000784,17.2,54.6,Stuart Young,5950,UKIP,14.8
E14000784,5.4,54.6,Peter Hague,1878,Green Party,3.7
E14000784,4.4,54.6,Ian Bradwell,1507,Liberal Democrat,-18.3
E14000784,0.8,54.6,Heather Rawling,288,TUSC,0.4
E14000787,55.7,58.5,Heidi Alexander,23907,Labour,12.6
E14000787,22.3,58.5,Peter Fortune,9574,Conservative,-1.3
E14000787,9.1,58.5,Anne Maria Waters,3886,UKIP,7.2
E14000787,5.7,58.5,Julia Fletcher,2455,Liberal Democrat,-22.4
E14000787,5.7,58.5,Störm Poorun,2429,Green Party,4.2
E14000787,0.9,58.5,Nick Long,390,People Before Profit,0.9
E14000787,0.7,58.5,Maureen Martin,282,Christian Peoples Alliance,0.7
E14000789,60.2,64.6,Vicky Foxcroft,28572,Labour,6.6
E14000789,14.9,64.6,Bim Afolami,7056,Conservative,1.4
E14000789,12.5,64.6,John Coughlin,5932,Green Party,5.8
E14000789,5.3,64.6,Michael Bukola,2497,Liberal Democrat,-18.1
E14000789,4.2,64.6,Massimo Dimambro,2013,UKIP,4.2
E14000789,1.4,64.6,Helen Mercer,666,People Before Profit,1.4
E14000789,0.6,64.6,Martin Malcolm,300,Christian Peoples Alliance,-0.5
E14000789,0.6,64.6,Christopher Flood,286,TUSC,0.6
E14000789,0.2,64.6,Phillip Badger,74,Democratic Reform Party,0.2
E14000789,0.1,64.6,David Harvey,30,Independent,0.1
E14000788,50.6,66.6,Jim Dowd,24347,Labour,9.5
E14000788,24.2,66.6,Russell Jackson,11633,Conservative,-1.3
E14000788,8.5,66.6,Tom Chance,4077,Green Party,6.4
E14000788,7.8,66.6,Gary Harding,3764,UKIP,5.3
E14000788,7.7,66.6,Alex Feakes,3709,Liberal Democrat,-20.4
E14000788,0.8,66.6,Martin Powell-Davies,391,TUSC,0.8
E14000788,0.3,66.6,David Hansom,160,Independent,0.3
E14000788,0.1,66.6,George Whale,44,Liberty GB,0.1
E14000790,58.6,62.9,John Cryer,23858,Labour,15.0
E14000790,22.0,62.9,Matthew Scott,8939,Conservative,-0.3
E14000790,7.3,62.9,Ashley Gunstock,2974,Green Party,5.9
E14000790,5.8,62.9,Rosamund Beattie,2341,UKIP,3.1
E14000790,5.7,62.9,Carl Quilliam,2304,Liberal Democrat,-22.0
E14000790,0.7,62.9,Mahtab Aziz,289,Independent,0.7
E14000786,38.0,72.7,Maria Caulfield,19206,Conservative,1.3
E14000786,35.9,72.7,Norman Baker,18123,Liberal Democrat,-16.1
E14000786,10.7,72.7,Ray Finch,5427,UKIP,7.3
E14000786,9.9,72.7,Lloyd Russell-Moyle,5000,Labour,4.9
E14000786,5.5,72.7,Alfie Stirling,2784,Green Party,4.1
E14000791,55.2,61.8,Michael Fabricant,28389,Conservative,0.8
E14000791,19.8,61.8,Chris Worsey,10200,Labour,0.0
E14000791,15.7,61.8,John Rackham,8082,UKIP,10.0
E14000791,5.2,61.8,Paul Ray,2700,Liberal Democrat,-14.9
E14000791,3.8,61.8,Robert Pass,1976,Green Party,3.8
E14000791,0.2,61.8,Andy Bennetts,120,Class War,0.2
E14000794,81.3,61.1,Steven Rotheram,31222,Labour,9.3
E14000794,9.0,61.1,Steven Flatman,3445,UKIP,6.4
E14000794,4.7,61.1,Norsheen Bhatti,1802,Conservative,-1.8
E14000794,2.5,61.1,Jonathan Clatworthy,956,Green Party,2.5
E14000794,2.3,61.1,Pat Moloney,899,Liberal Democrat,-11.9
E14000794,0.1,61.1,Alexander Karran,56,Independent,0.1
E14000794,0.1,61.1,Jonathan Bishop,23,The Pluralist Party,0.1
E14000796,75.2,64.2,Stephen Twigg,30842,Labour,11.0
E14000796,8.5,64.2,Neil Miney,3475,UKIP,5.4
E14000796,6.6,64.2,Ed McRandal,2710,Conservative,-2.6
E14000796,5.0,64.2,Stephen Radford,2049,Liberal,-4.3
E14000796,2.4,64.2,Rebecca Lawson,996,Green Party,2.4
E14000796,2.3,64.2,Paul Twigger,959,Liberal Democrat,-10.2
E14000798,51.2,67.8,Victoria Atkins,25755,Conservative,1.5
E14000798,21.4,67.8,Colin Mair,10778,UKIP,17.1
E14000798,18.0,67.8,Matthew Brown,9077,Labour,0.7
E14000798,4.5,67.8,Lisa Gabriel,2255,Liberal Democrat,-17.7
E14000798,3.1,67.8,Romy Rayner,1549,Green Party,3.1
E14000798,1.3,67.8,Daniel Simpson,659,Lincolnshire Independents,0.2
E14000798,0.5,67.8,Peter Hill,263,Monster Raving Loony Party,0.5
E14000795,69.3,66.4,Luciana Berger,28401,Labour,16.2
E14000795,10.0,66.4,James Pearson,4098,Conservative,2.5
E14000795,8.2,66.4,Adam Heatherington,3375,UKIP,5.9
E14000795,6.0,66.4,Leo Evans,2454,Liberal Democrat,-28.2
E14000795,5.2,66.4,Peter Cranie,2140,Green Party,3.6
E14000795,0.9,66.4,David Walsh,362,TUSC,0.9
E14000795,0.4,66.4,Niamh McCarthy,144,Independent,0.4
E14000793,67.4,62.4,Louise Ellman,29835,Labour,8.1
E14000793,12.1,62.4,Martin Dobson,5372,Green Party,8.6
E14000793,9.6,62.4,Jackson Ng,4245,Conservative,-1.3
E14000793,5.7,62.4,Joe Chiffers,2510,UKIP,3.9
E14000793,3.9,62.4,Paul Childs,1719,Liberal Democrat,-18.9
E14000793,1.3,62.4,Tony Mulhearn,582,TUSC,1.3
E14000797,49.5,71.6,Nicky Morgan,25762,Conservative,7.9
E14000797,31.9,71.6,Matthew O'Callaghan,16579,Labour,-2.6
E14000797,11.0,71.6,Bill Piper,5704,UKIP,9.2
E14000797,4.1,71.6,Steve Coltman,2130,Liberal Democrat,-14.2
E14000797,3.5,71.6,Matt Sisson,1845,Green Party,3.5
E14000792,42.6,63.2,Karl McCartney,19976,Conservative,5.1
E14000792,39.6,63.2,Lucy Rigby,18533,Labour,4.3
E14000792,12.2,63.2,Nick Smith,5721,UKIP,10.0
E14000792,4.3,63.2,Ross Pepper,1992,Liberal Democrat,-16.0
E14000792,0.7,63.2,Elaine Smith,344,TUSC,0.7
E14000792,0.6,63.2,Helen Powell,286,Lincolnshire Independents,0.6
E14000801,44.2,62.8,Gavin Shuker,18660,Labour,9.3
E14000801,30.7,62.8,Katie Redmond,12949,Conservative,1.3
E14000801,12.1,62.8,Yasin Rehman,5129,UKIP,9.8
E14000801,7.5,62.8,Ashuk Ahmed,3183,Liberal Democrat,-15.1
E14000801,2.9,62.8,Simon Hall,1237,Green Party,2.1
E14000801,2.1,62.8,Attiq Malik,900,Independent,2.1
E14000801,0.4,62.8,Paul Weston,158,Liberty GB,0.4
E14000800,52.2,64.0,Kelvin Hopkins,22243,Labour,3.0
E14000800,29.9,64.0,Dean Russell,12739,Conservative,-1.9
E14000800,12.5,64.0,Allan White,5318,UKIP,8.9
E14000800,3.1,64.0,Aroosa Ulzaman,1299,Liberal Democrat,-8.1
E14000800,2.3,64.0,Sofiya Ahmed,972,Green Party,1.1
E14000799,54.3,72.4,Philip Dunne,26093,Conservative,1.5
E14000799,14.9,72.4,David Kelly,7164,UKIP,10.5
E14000799,13.5,72.4,Charlotte Barnes,6469,Liberal Democrat,-19.3
E14000799,12.3,72.4,Simon Slater,5902,Labour,5.6
E14000799,5.1,72.4,Janet Phillips,2435,Green Party,4.1
E14000802,52.5,69.3,David Rutley,26063,Conservative,5.6
E14000802,22.7,69.3,Tim Roca,11252,Labour,2.4
E14000802,12.2,69.3,Adrian Howard,6037,UKIP,9.3
E14000802,7.7,69.3,Neil Christian,3842,Liberal Democrat,-15.3
E14000802,4.8,69.3,Joan Plimmer,2404,Green Party,3.2
E14000804,45.5,68.3,Helen Grant,22745,Conservative,-2.5
E14000804,24.1,68.3,Jasper Gerard,12036,Liberal Democrat,-11.9
E14000804,15.9,68.3,Eddie Powell,7930,UKIP,12.5
E14000804,10.5,68.3,Allen Simpson,5268,Labour,0.8
E14000804,2.8,68.3,Hannah Patton,1396,Green Party,1.5
E14000804,1.2,68.3,Paul Hobday,583,National Health Action,1.2
E14000804,0.1,68.3,Robin Kinrade,52,Independent,0.1
E14000805,51.8,60.2,Yvonne Fovargue,23208,Labour,4.5
E14000805,22.4,60.2,Andrew Collinson,10053,UKIP,22.4
E14000805,19.5,60.2,Zehra Zaidi,8752,Conservative,0.8
E14000805,3.7,60.2,John Skipworth,1639,Liberal Democrat,-12.5
E14000805,2.5,60.2,Philip Mitchell,1136,Green Party,2.5
E14000803,65.8,71.8,Theresa May,35453,Conservative,6.4
E14000803,11.9,71.8,Charles Smith,6394,Labour,4.8
E14000803,9.9,71.8,Tony Hill,5337,Liberal Democrat,-18.3
E14000803,8.4,71.8,Herbie Crossman,4539,UKIP,6.1
E14000803,3.6,71.8,Emily Blyth,1915,Green Party,2.7
E14000803,0.3,71.8,Ian Taplin,162,Independent,0.3
E14000803,0.1,71.8,Joe Wilcox,55,Class War,0.1
E14000806,60.6,69.2,John Whittingdale,29112,Conservative,0.8
E14000806,14.7,69.2,Beverley Acevedo,7042,UKIP,9.6
E14000806,11.8,69.2,Peter Edwards,5690,Labour,-0.8
E14000806,5.0,69.2,Ken Martin,2424,Independent,5.0
E14000806,4.5,69.2,Zoe O'Connell,2157,Liberal Democrat,-14.8
E14000806,3.1,69.2,Robert Graves,1504,Green Party,3.1
E14000806,0.2,69.2,John Marett,116,The Sustainable Population Party,0.2
E14000808,67.1,57.6,Gerald Kaufman,28187,Labour,17.0
E14000808,9.8,57.6,Laura Bannister,4108,Green Party,7.0
E14000808,9.7,57.6,Mohammed Afzal,4063,Conservative,-1.4
E14000808,8.2,57.6,Phil Eckersley,3434,UKIP,8.2
E14000808,4.2,57.6,Dave Page,1782,Liberal Democrat,-28.4
E14000808,0.6,57.6,Simon Hickman,264,TUSC,-0.3
E14000808,0.4,57.6,Cris Chesha,181,Pirate Party,-0.2
E14000810,39.4,60.9,Alan Meale,18603,Labour,0.7
E14000810,28.2,60.9,Andrea Clarke,13288,Conservative,1.8
E14000810,25.1,60.9,Sid Pepper,11850,UKIP,18.9
E14000810,3.5,60.9,Tony Rogers,1642,Liberal Democrat,-12.0
E14000810,3.1,60.9,Paul Frost,1486,Green Party,3.1
E14000810,0.7,60.9,Karen Seymour,324,TUSC,0.7
E14000811,61.1,71.1,George Hollingbery,31578,Conservative,4.8
E14000811,14.8,71.1,David Alexander,7665,UKIP,11.9
E14000811,10.9,71.1,Gemma McKenna,5656,Labour,4.6
E14000811,9.6,71.1,Chris Carrigan,4987,Liberal Democrat,-22.9
E14000811,3.5,71.1,Diana Korchien,1831,Green Party,3.5
E14000812,54.7,64.9,Caroline Spelman,28791,Conservative,3.1
E14000812,19.0,64.9,Tom McNeil,9996,Labour,-1.5
E14000812,16.9,64.9,Mick Gee,8908,UKIP,14.3
E14000812,5.0,64.9,Ade Adeyemo,2638,Liberal Democrat,-12.8
E14000812,4.1,64.9,Alison Gavin,2170,Green Party,2.8
E14000812,0.2,64.9,Chris Booth,100,Independence from Europe,0.2
E14000809,53.7,67.5,Jeff Smith,26843,Labour,13.3
E14000809,24.0,67.5,John Leech,11970,Liberal Democrat,-20.7
E14000809,9.8,67.5,Robert Manning,4872,Conservative,-1.4
E14000809,8.1,67.5,Lucy Bannister,4048,Green Party,6.3
E14000809,4.3,67.5,Mark Davies,2172,UKIP,2.8
E14000809,0.1,67.5,Marcus Farmer,61,Independent,0.0
E14000813,56.1,71.6,Nadine Dorries,32544,Conservative,3.6
E14000813,15.9,71.6,Charlynne Pullen,9217,Labour,1.1
E14000813,15.4,71.6,Nigel Wickens,8966,UKIP,10.3
E14000813,7.2,71.6,Linda Jack,4193,Liberal Democrat,-17.7
E14000813,4.2,71.6,Gareth Ellis,2462,Green Party,2.8
E14000813,0.7,71.6,Tim Ireland,384,Independent,0.7
E14000813,0.5,71.6,Ann Maria Kelly,294,Monster Raving Loony Party,0.5
E14000814,52.2,70.6,Pauline Latham,24908,Conservative,3.9
E14000814,25.4,70.6,Nicola Heaton,12134,Labour,1.0
E14000814,13.6,70.6,Martin Fitzpatrick,6497,UKIP,11.0
E14000814,4.8,70.6,Hilary Jones,2292,Liberal Democrat,-15.7
E14000814,4.0,70.6,Sue MacFarlane,1898,Green Party,4.0
E14000807,61.3,52.7,Lucy Powell,27772,Labour,8.5
E14000807,13.5,52.7,Xingang Wang,6133,Conservative,1.7
E14000807,11.1,52.7,Myles Power,5033,UKIP,9.6
E14000807,8.5,52.7,Kieran Turner-Dave,3838,Green Party,6.2
E14000807,4.1,52.7,John Reid,1867,Liberal Democrat,-22.5
E14000807,0.8,52.7,Loz Kaye,346,Pirate Party,0.8
E14000807,0.6,52.7,Alex Davidson,270,TUSC,0.6
E14000807,0.2,52.7,John Davies,72,Communist League,0.2
E14000817,56.1,72.3,Nicholas Soames,32268,Conservative,5.4
E14000817,13.9,72.3,Greg Mountain,7982,Labour,7.3
E14000817,12.0,72.3,Toby Brothers,6898,UKIP,9.5
E14000817,11.5,72.3,Daisy Cooper,6604,Liberal Democrat,-26.0
E14000817,4.3,72.3,Miranda Diboll,2453,Green Party,3.1
E14000817,1.7,72.3,Beki Adam,958,Independent,1.7
E14000817,0.6,72.3,Baron Von Thunderclap,329,Monster Raving Loony Party,0.1
E14000816,52.1,67.8,George Freeman,27206,Conservative,2.6
E14000816,19.0,67.8,Anna Coke,9930,UKIP,13.5
E14000816,18.4,67.8,Harry Clarke,9585,Labour,0.9
E14000816,6.3,67.8,Paul Speed,3300,Liberal Democrat,-15.9
E14000816,4.2,67.8,Simeon Jackson,2191,Green Party,1.3
E14000815,50.8,67.5,Michael Tomlinson,23639,Conservative,6.3
E14000815,28.2,67.5,Vikki Slade,13109,Liberal Democrat,-16.9
E14000815,12.2,67.5,Richard Turner,5663,UKIP,7.7
E14000815,6.0,67.5,Patrick Canavan,2767,Labour,0.1
E14000815,2.8,67.5,Mark Chivers,1321,Green Party,2.8
E14000818,57.0,71.5,Nigel Huddleston,29763,Conservative,2.5
E14000818,17.7,71.5,Richard Keel,9231,UKIP,11.7
E14000818,14.5,71.5,Robin Lunn,7548,Labour,-0.5
E14000818,7.2,71.5,Margaret Rowley,3750,Liberal Democrat,-16.2
E14000818,3.7,71.5,Neil Franks,1933,Green Party,2.5
E14000820,42.0,64.2,Tom Blenkinsop,19193,Labour,2.8
E14000820,37.1,64.2,Will Goodhand,16925,Conservative,1.4
E14000820,15.2,64.2,Steve Turner,6935,UKIP,11.1
E14000820,3.4,64.2,Ben Gibson,1564,Liberal Democrat,-12.5
E14000820,2.3,64.2,Martin Brampton,1060,Green Party,2.3
E14000819,56.8,52.9,Andy McDonald,18584,Labour,10.9
E14000819,18.7,52.9,Nigel Baker,6107,UKIP,15.0
